"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"spatial_pd_demographic.nlogo"
"experiment"
"06/07/2024 08:46:32:123 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","agent-maxage","pd-r","histogram-granularity","pd-s","agent-procreation-min-wealth","agent-init-coop-ratio","simulation-steps","pd-t","agent-number","agent-init-random-birth-age","patch-background-color","neighborhood","mutation-rate","agent-init-endowment","pd-p","[step]","count turtles","count cooperators","count defectors"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","402","2450","1435","1015"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","407","2470","1555","915"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","398","2463","1551","912"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","406","2474","1444","1030"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","395","2460","1446","1014"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","399","2467","1524","943"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","399","2458","1566","892"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","403","2461","1424","1037"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","408","2464","1545","919"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","407","2461","1448","1013"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","396","2456","1452","1004"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","400","2477","1538","939"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","400","2451","1565","886"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","404","2461","1432","1029"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","409","2447","1527","920"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","408","2470","1436","1034"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","397","2461","1451","1010"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","401","2463","1520","943"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","401","2460","1574","886"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","410","2448","1517","931"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","405","2467","1426","1041"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","409","2462","1434","1028"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","398","2467","1453","1014"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","402","2470","1530","940"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","402","2462","1572","890"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","406","2464","1414","1050"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","411","2448","1521","927"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","410","2452","1424","1028"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","399","2461","1441","1020"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","403","2461","1567","894"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","407","2463","1429","1034"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","403","2460","1531","929"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","412","2451","1504","947"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","411","2436","1417","1019"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","400","2461","1442","1019"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","404","2457","1558","899"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","404","2467","1523","944"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","408","2469","1425","1044"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","412","2430","1397","1033"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","413","2435","1496","939"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","401","2461","1450","1011"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","405","2473","1534","939"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","405","2469","1543","926"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","409","2457","1413","1044"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","414","2439","1489","950"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","413","2430","1392","1038"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","402","2472","1454","1018"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","415","2434","1490","944"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","406","2454","1551","903"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","410","2456","1421","1035"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","414","2440","1389","1051"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","406","2469","1519","950"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","403","2464","1438","1026"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","416","2442","1499","943"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","407","2445","1546","899"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","407","2463","1513","950"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","411","2452","1397","1055"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","415","2441","1385","1056"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","404","2472","1445","1027"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","417","2448","1492","956"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","408","2449","1549","900"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","416","2435","1382","1053"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","408","2463","1516","947"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","412","2444","1382","1062"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","405","2459","1433","1026"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","418","2452","1485","967"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","417","2442","1374","1068"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","409","2462","1491","971"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","413","2445","1375","1070"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","409","2462","1550","912"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","406","2456","1428","1028"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","419","2441","1497","944"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","418","2443","1380","1063"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","410","2449","1480","969"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","410","2445","1533","912"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","414","2439","1368","1071"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","407","2456","1422","1034"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","420","2436","1498","938"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","419","2439","1396","1043"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","411","2447","1494","953"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","411","2460","1531","929"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","408","2457","1426","1031"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","415","2441","1383","1058"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","421","2457","1490","967"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","420","2431","1389","1042"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","412","2450","1485","965"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","412","2446","1524","922"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","409","2455","1425","1030"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","416","2438","1377","1061"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","422","2460","1494","966"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","421","2454","1409","1045"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","413","2462","1502","960"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","413","2443","1510","933"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","410","2458","1423","1035"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","417","2439","1386","1053"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","423","2455","1499","956"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","422","2449","1415","1034"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","414","2453","1486","967"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","414","2455","1517","938"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","411","2470","1427","1043"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","418","2433","1374","1059"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","424","2438","1483","955"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","423","2442","1414","1028"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","415","2480","1500","980"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","412","2458","1429","1029"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","415","2467","1531","936"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","419","2430","1379","1051"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","425","2438","1489","949"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","424","2450","1408","1042"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","416","2457","1480","977"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","413","2457","1408","1049"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","420","2430","1378","1052"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","416","2452","1526","926"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","426","2419","1466","953"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","425","2451","1413","1038"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","417","2454","1478","976"
"27","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","414","2454","1397","1057"
"28","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","421","2448","1373","1075"
"29","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","417","2446","1514","932"
"25","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","427","2462","1493","969"
"26","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","426","2458","1415","1043"
"30","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","418","2454","1469","985"
